id,account_id,occurred_at,channel
6818,2711,12.24.2016,adwords
6819,2721,11.15.2016,direct
6820,2721,12.17.2016,direct
6821,2731,12.8.2013,direct
6822,2731,12.25.2013,facebook
6823,2731,1.10.2014,facebook
6824,2731,1.27.2014,direct
6825,2731,2.10.2014,organic
6826,2731,2.19.2014,facebook
6827,2731,3.16.2014,organic
6828,2731,5.10.2014,adwords
6829,2731,6.7.2014,adwords
6830,2731,7.3.2014,banner
6831,2731,7.27.2014,direct
6832,2731,9.8.2014,banner
6833,2731,9.23.2014,organic
6834,2731,10.15.2014,direct
6835,2731,11.15.2014,banner
6836,2731,11.15.2014,adwords
6837,2731,12.6.2014,facebook
6838,2731,1.8.2015,adwords
6839,2731,1.23.2015,banner
6840,2731,2.4.2015,organic
6841,2731,2.10.2015,facebook
6842,2731,7.16.2015,organic
6843,2731,7.24.2015,adwords
6844,2731,8.16.2015,direct
6845,2731,8.16.2015,adwords
6846,2731,9.4.2015,facebook
6847,2731,9.11.2015,direct
6848,2731,9.11.2015,direct
6849,2731,10.14.2015,adwords
6850,2731,10.24.2015,adwords
6851,2731,11.10.2015,adwords
6852,2731,11.26.2015,adwords
6853,2731,12.18.2015,facebook
6854,2731,1.3.2016,facebook
6855,2731,1.23.2016,banner
6856,2731,2.12.2016,direct
6857,2731,2.18.2016,organic
6858,2731,2.29.2016,twitter
6859,2731,3.23.2016,direct
6860,2731,3.23.2016,adwords
6861,2731,3.27.2016,organic
6862,2731,5.25.2016,banner
6863,2731,6.15.2016,facebook
6864,2731,6.27.2016,twitter
6865,2731,8.8.2016,twitter
6866,2731,8.8.2016,organic
6867,2731,8.8.2016,direct
6868,2731,9.11.2016,organic
6869,2731,9.25.2016,organic
6870,2731,9.30.2016,banner
6871,2731,9.30.2016,direct
6872,2731,10.21.2016,facebook
6873,2731,11.10.2016,direct
6874,2731,11.28.2016,banner
6875,2741,7.19.2016,organic
6876,2741,8.15.2016,facebook
6877,2741,9.14.2016,adwords
6878,2741,9.27.2016,direct
6879,2741,10.21.2016,banner
6880,2741,12.6.2016,facebook
6881,2741,12.24.2016,adwords
6882,2741,12.24.2016,banner
6883,2751,10.28.2016,organic
6884,2761,10.12.2016,adwords
6885,2761,11.7.2016,twitter
6886,2761,12.8.2016,organic
6887,2771,12.19.2013,adwords
6888,2771,12.27.2013,adwords
6889,2771,1.9.2014,organic
6890,2771,1.9.2014,facebook
6891,2771,1.24.2014,organic
6892,2771,2.7.2014,organic
6893,2771,2.7.2014,direct
6894,2771,2.7.2014,direct
6895,2771,2.24.2014,adwords
6896,2771,3.8.2014,facebook
6897,2771,3.25.2014,direct
6898,2771,4.8.2014,banner
6899,2771,4.26.2014,adwords
6900,2771,5.12.2014,organic
6901,2771,5.23.2014,adwords
6902,2771,6.29.2014,facebook
6903,2771,7.19.2014,direct
6904,2771,8.6.2014,direct
6905,2771,8.9.2014,direct
6906,2771,8.13.2014,organic
6907,2771,8.27.2014,facebook
6908,2771,9.9.2014,adwords
6909,2771,9.19.2014,direct
6910,2771,10.3.2014,direct
6911,2771,10.16.2014,direct
6912,2771,10.28.2014,adwords
6913,2771,11.12.2014,direct
6914,2771,11.26.2014,direct
6915,2771,12.19.2014,facebook
6916,2781,12.10.2016,facebook
6917,2791,10.28.2016,banner
6918,2791,11.16.2016,organic
6919,2791,12.3.2016,organic
6920,2801,3.7.2016,twitter
6921,2801,3.23.2016,twitter
6922,2801,4.13.2016,facebook
6923,2801,4.13.2016,adwords
6924,2801,5.4.2016,banner
6925,2801,5.11.2016,banner
6926,2801,5.27.2016,banner
6927,2801,5.27.2016,banner
6928,2801,6.15.2016,banner
6929,2801,6.30.2016,facebook
6930,2801,8.13.2016,direct
6931,2801,9.5.2016,twitter
6932,2801,9.29.2016,organic
6933,2801,10.16.2016,adwords
6934,2801,10.29.2016,banner
6935,2801,11.21.2016,adwords
6936,2801,12.14.2016,direct
6937,2801,12.29.2016,organic
6938,2811,10.1.2016,adwords
6939,2811,10.27.2016,adwords
6940,2811,11.15.2016,facebook
6941,2811,12.16.2016,facebook
6942,2811,12.27.2016,facebook
6943,2821,7.31.2016,facebook
6944,2821,9.1.2016,direct
6945,2821,9.15.2016,direct
6946,2821,10.4.2016,direct
6947,2821,10.17.2016,facebook
6948,2821,10.17.2016,direct
6949,2821,10.17.2016,direct
6950,2821,10.28.2016,adwords
6951,2821,10.28.2016,banner
6952,2821,11.11.2016,direct
6953,2821,11.11.2016,banner
6954,2821,11.24.2016,banner
6955,2821,11.24.2016,twitter
6956,2831,4.26.2016,organic
6957,2831,5.28.2016,organic
6958,2831,6.26.2016,banner
6959,2831,8.7.2016,organic
6960,2831,9.15.2016,adwords
6961,2831,11.12.2016,organic
6962,2841,1.9.2016,facebook
6963,2841,1.16.2016,adwords
6964,2841,2.9.2016,direct
6965,2841,2.26.2016,direct
6966,2841,2.29.2016,facebook
6967,2841,3.15.2016,direct
6968,2841,4.6.2016,facebook
6969,2841,4.30.2016,direct
6970,2841,5.18.2016,adwords
6971,2841,6.10.2016,organic
6972,2841,6.15.2016,direct
6973,2841,7.3.2016,banner
6974,2841,7.3.2016,organic
6975,2841,7.8.2016,direct
6976,2841,7.24.2016,banner
6977,2841,8.7.2016,adwords
6978,2841,8.13.2016,organic
6979,2841,9.4.2016,facebook
6980,2841,9.28.2016,twitter
6981,2841,9.28.2016,facebook
6982,2841,10.5.2016,direct
6983,2841,10.23.2016,twitter
6984,2841,11.19.2016,twitter
6985,2841,12.7.2016,twitter
6986,2841,12.24.2016,direct
6987,2851,12.8.2015,twitter
6988,2851,12.25.2015,facebook
6989,2851,12.25.2015,direct
6990,2851,1.5.2016,facebook
6991,2851,1.16.2016,facebook
6992,2851,2.3.2016,facebook
6993,2851,2.3.2016,adwords
6994,2861,12.4.2013,facebook
6995,2861,1.3.2014,facebook
6996,2861,1.23.2014,facebook
6997,2861,2.19.2014,organic
6998,2861,3.8.2014,banner
6999,2861,3.20.2014,direct
7000,2861,5.7.2014,facebook
7001,2861,6.3.2014,organic
7002,2861,6.25.2014,adwords
7003,2861,7.7.2014,adwords
7004,2861,7.28.2014,direct
7005,2861,8.10.2014,organic
7006,2861,9.27.2014,direct
7007,2861,10.12.2014,facebook
7008,2861,10.27.2014,direct
7009,2861,11.14.2014,adwords
7010,2861,12.15.2014,adwords
7011,2861,1.17.2015,organic
7012,2861,2.2.2015,direct
7013,2861,2.20.2015,banner
7014,2861,2.20.2015,organic
7015,2861,3.14.2015,banner
7016,2861,4.11.2015,twitter
7017,2861,5.2.2015,direct
7018,2861,5.29.2015,facebook
7019,2871,12.14.2013,organic
7020,2871,1.19.2014,adwords
7021,2871,2.7.2014,organic
7022,2871,2.7.2014,direct
7023,2871,3.1.2014,twitter
7024,2871,3.24.2014,facebook
7025,2871,4.8.2014,organic
7026,2871,4.29.2014,banner
7027,2871,5.2.2014,organic
7028,2871,5.16.2014,organic
7029,2871,5.29.2014,direct
7030,2871,6.29.2014,direct
7031,2871,7.16.2014,banner
7032,2871,7.29.2014,banner
7033,2871,8.18.2014,direct
7034,2871,9.1.2014,adwords
7035,2871,9.16.2014,twitter
7036,2871,9.16.2014,direct
7037,2871,10.1.2014,organic
7038,2871,10.1.2014,twitter
7039,2871,10.20.2014,adwords
7040,2871,12.4.2014,direct
7041,2871,12.18.2014,direct
7042,2871,1.3.2015,adwords
7043,2871,1.3.2015,adwords
7044,2871,3.1.2015,facebook
7045,2871,3.22.2015,organic
7046,2871,4.11.2015,organic
7047,2871,5.9.2015,organic
7048,2871,5.31.2015,direct
7049,2871,6.20.2015,adwords
7050,2871,8.21.2015,organic
7051,2871,9.10.2015,twitter
7052,2871,10.2.2015,facebook
7053,2871,10.30.2015,direct
7054,2871,11.22.2015,organic
7055,2871,11.22.2015,facebook
7056,2871,12.18.2015,facebook
7057,2871,12.24.2015,twitter
7058,2871,1.12.2016,facebook
7059,2871,2.9.2016,organic
7060,2871,2.21.2016,facebook
7061,2871,4.17.2016,organic
7062,2871,5.11.2016,facebook
7063,2871,6.8.2016,organic
7064,2871,6.28.2016,facebook
7065,2871,7.18.2016,organic
7066,2871,10.13.2016,organic
7067,2871,11.14.2016,twitter
7068,2871,12.2.2016,facebook
7069,2871,12.2.2016,organic
7070,2871,12.2.2016,organic
7071,2871,12.22.2016,direct
7072,2881,12.22.2013,twitter
7073,2881,1.6.2014,adwords
7074,2881,1.28.2014,organic
7075,2881,2.25.2014,adwords
7076,2881,2.25.2014,direct
7077,2881,3.3.2014,organic
7078,2881,3.3.2014,facebook
7079,2881,3.20.2014,adwords
7080,2881,4.20.2014,direct
7081,2881,5.18.2014,direct
7082,2881,6.4.2014,adwords
7083,2881,7.2.2014,banner
7084,2881,7.2.2014,direct
7085,2881,7.26.2014,twitter
7086,2881,8.18.2014,adwords
7087,2881,9.9.2014,organic
7088,2881,9.20.2014,direct
7089,2881,10.9.2014,banner
7090,2881,11.4.2014,twitter
7091,2881,1.2.2015,direct
7092,2881,1.16.2015,facebook
7093,2881,2.9.2015,organic
7094,2881,3.3.2015,organic
7095,2881,3.27.2015,facebook
7096,2881,3.27.2015,facebook
7097,2881,6.24.2015,facebook
7098,2881,7.20.2015,facebook
7099,2881,8.3.2015,twitter
7100,2881,8.3.2015,banner
7101,2881,8.27.2015,adwords
7102,2881,9.20.2015,adwords
7103,2881,9.22.2015,adwords
7104,2881,9.27.2015,adwords
7105,2881,12.27.2015,banner
7106,2881,1.9.2016,organic
7107,2891,11.10.2016,banner
7108,2891,12.18.2016,adwords
7109,2901,3.8.2016,direct
7110,2901,4.11.2016,direct
7111,2901,5.12.2016,twitter
7112,2901,7.3.2016,organic
7113,2901,8.4.2016,organic
7114,2901,8.31.2016,twitter
7115,2901,9.29.2016,organic
7116,2901,10.14.2016,organic
7117,2901,11.8.2016,facebook
7118,2901,12.19.2016,organic
7119,2911,12.10.2015,facebook
7120,2911,1.3.2016,facebook
7121,2911,2.3.2016,direct
7122,2911,3.7.2016,direct
7123,2911,3.25.2016,direct
7124,2911,4.25.2016,adwords
7125,2911,5.22.2016,direct
7126,2911,6.21.2016,adwords
7127,2911,6.21.2016,facebook
7128,2911,8.1.2016,banner
7129,2911,9.11.2016,direct
7130,2911,10.13.2016,direct
7131,2911,10.24.2016,adwords
7132,2911,11.25.2016,facebook
7133,2911,12.18.2016,twitter
7134,2921,3.22.2016,direct
7135,2921,4.14.2016,direct
7136,2921,5.17.2016,facebook
7137,2921,6.15.2016,direct
7138,2921,7.1.2016,direct
7139,2921,7.28.2016,direct
7140,2921,8.23.2016,twitter
7141,2921,9.19.2016,adwords
7142,2921,10.16.2016,adwords
7143,2921,11.13.2016,direct
7144,2921,12.10.2016,banner
7145,2921,12.26.2016,facebook
7146,2931,12.18.2013,banner
7147,2931,12.18.2013,direct
7148,2931,2.1.2014,direct
7149,2931,5.2.2014,facebook
7150,2931,6.3.2014,adwords
7151,2931,7.6.2014,direct
7152,2931,8.3.2014,organic
7153,2931,9.27.2014,organic
7154,2931,10.21.2014,organic
7155,2931,11.15.2014,facebook
7156,2931,12.17.2014,direct
7157,2931,12.29.2014,direct
7158,2931,2.27.2015,adwords
7159,2931,11.9.2015,organic
7160,2931,12.12.2015,direct
7161,2931,1.11.2016,twitter
7162,2931,1.11.2016,adwords
7163,2931,2.7.2016,direct
7164,2931,2.7.2016,organic
7165,2931,5.20.2016,direct
7166,2931,6.19.2016,adwords
7167,2931,7.24.2016,organic
7168,2931,9.8.2016,adwords
7169,2931,9.8.2016,adwords
7170,2931,10.27.2016,banner
7171,2931,11.30.2016,facebook
7172,2931,12.29.2016,direct
7173,2941,12.28.2016,organic
7174,2951,12.22.2015,banner
7175,2951,1.12.2016,banner
7176,2951,1.12.2016,direct
7177,2951,2.7.2016,facebook
7178,2951,4.1.2016,twitter
7179,2951,4.25.2016,organic
7180,2951,5.12.2016,facebook
7181,2951,5.31.2016,organic
7182,2951,6.29.2016,direct
7183,2951,6.29.2016,adwords
7184,2951,7.18.2016,twitter
7185,2951,8.10.2016,organic
7186,2951,8.15.2016,direct
7187,2951,8.31.2016,adwords
7188,2951,9.23.2016,adwords
7189,2951,10.17.2016,direct
7190,2951,11.4.2016,twitter
7191,2951,11.29.2016,facebook
7192,2951,12.19.2016,organic
7193,2961,8.13.2016,twitter
7194,2961,9.12.2016,facebook
7195,2961,10.11.2016,direct
7196,2961,11.16.2016,facebook
7197,2961,12.3.2016,direct
7198,2961,12.30.2016,facebook
7199,2971,12.30.2013,twitter
7200,2971,1.24.2014,twitter
7201,2971,2.7.2014,banner
7202,2971,2.27.2014,twitter
7203,2971,3.18.2014,facebook
7204,2971,4.5.2014,banner
7205,2971,4.28.2014,twitter
7206,2971,5.24.2014,direct
7207,2971,6.5.2014,organic
7208,2971,6.29.2014,direct
7209,2971,7.15.2014,direct
7210,2971,8.6.2014,twitter
7211,2971,8.12.2014,facebook
7212,2971,9.16.2014,banner
7213,2971,9.30.2014,facebook
7214,2971,10.10.2014,facebook
7215,2971,10.25.2014,facebook
7216,2971,11.3.2014,facebook
7217,2971,11.17.2014,adwords
7218,2971,12.9.2014,direct
7219,2971,12.30.2014,direct
7220,2971,2.20.2015,banner
7221,2971,2.20.2015,adwords
7222,2971,3.8.2015,organic
7223,2971,4.10.2015,adwords
7224,2971,5.9.2015,organic
7225,2971,6.1.2015,organic
7226,2971,6.20.2015,organic
7227,2971,7.14.2015,facebook
7228,2971,8.25.2015,adwords
7229,2971,8.29.2015,adwords
7230,2971,8.29.2015,direct
7231,2971,8.29.2015,adwords
7232,2971,9.10.2015,adwords
7233,2971,9.28.2015,banner
7234,2971,10.21.2015,direct
7235,2971,11.11.2015,direct
7236,2971,11.11.2015,direct
7237,2971,11.17.2015,direct
7238,2971,11.22.2015,organic
7239,2971,11.22.2015,organic
7240,2971,12.9.2015,facebook
7241,2971,12.29.2015,adwords
7242,2971,1.19.2016,organic
7243,2971,2.1.2016,banner
7244,2971,2.23.2016,banner
7245,2971,3.14.2016,facebook
7246,2981,8.4.2016,organic
7247,2981,9.9.2016,twitter
7248,2981,10.20.2016,banner
7249,2981,11.24.2016,organic
7250,2981,1.1.2017,direct
7251,2991,3.1.2016,adwords
7252,2991,3.24.2016,adwords
7253,2991,4.15.2016,direct
7254,2991,5.19.2016,direct
7255,2991,8.15.2016,direct
7256,2991,8.15.2016,facebook
7257,2991,9.25.2016,facebook
7258,2991,10.23.2016,facebook
7259,3001,1.21.2016,organic
7260,3001,2.5.2016,adwords
7261,3001,3.5.2016,facebook
7262,3001,4.4.2016,organic
7263,3001,4.28.2016,organic
7264,3001,5.14.2016,direct
7265,3001,6.4.2016,adwords
7266,3001,6.25.2016,adwords
7267,3001,6.25.2016,facebook
7268,3001,7.16.2016,organic
7269,3001,7.25.2016,adwords
7270,3001,8.16.2016,organic
7271,3001,1.1.2017,organic
7272,3011,5.23.2016,direct
7273,3011,6.7.2016,organic
7274,3011,6.18.2016,direct
7275,3011,7.8.2016,adwords
7276,3011,7.8.2016,adwords
7277,3011,7.22.2016,facebook
7278,3011,8.8.2016,organic
7279,3011,9.8.2016,facebook
7280,3011,9.18.2016,organic
7281,3011,10.3.2016,direct
7282,3011,10.20.2016,organic
7283,3011,10.27.2016,twitter
7284,3011,11.10.2016,facebook
7285,3021,12.3.2016,adwords
7286,3031,4.11.2016,organic
7287,3031,6.5.2016,adwords
7288,3031,10.16.2016,adwords
7289,3031,11.14.2016,organic
7290,3031,12.10.2016,banner
7291,3041,3.10.2016,organic
7292,3041,4.9.2016,banner
7293,3041,5.9.2016,facebook
7294,3041,6.9.2016,facebook
7295,3041,7.14.2016,twitter
7296,3041,8.11.2016,facebook
7297,3041,9.18.2016,banner
7298,3041,10.19.2016,adwords
7299,3041,11.24.2016,organic
7300,3041,12.26.2016,facebook
7301,3051,12.17.2013,organic
7302,3051,1.2.2014,facebook
7303,3051,2.2.2014,adwords
7304,3051,2.14.2014,twitter
7305,3051,3.3.2014,adwords
7306,3051,3.24.2014,banner
7307,3051,4.2.2014,banner
7308,3051,4.14.2014,adwords
7309,3051,5.4.2014,adwords
7310,3051,5.24.2014,facebook
7311,3051,6.30.2014,organic
7312,3051,7.19.2014,facebook
7313,3051,8.9.2014,direct
7314,3051,9.4.2014,facebook
7315,3051,9.22.2014,organic
7316,3051,10.12.2014,adwords
7317,3051,10.26.2014,direct
7318,3051,10.30.2014,organic
7319,3051,10.30.2014,banner
7320,3051,11.1.2014,direct
7321,3051,11.1.2014,facebook
7322,3051,11.29.2014,twitter
7323,3051,12.24.2014,facebook
7324,3051,2.23.2015,facebook
7325,3051,3.23.2015,twitter
7326,3051,3.29.2015,organic
7327,3051,4.12.2015,adwords
7328,3051,4.21.2015,adwords
7329,3051,5.8.2015,direct
7330,3051,5.20.2015,adwords
7331,3051,5.30.2015,facebook
7332,3051,6.27.2015,twitter
7333,3051,7.19.2015,organic
7334,3051,8.6.2015,direct
7335,3051,8.6.2015,banner
7336,3051,8.12.2015,adwords
7337,3051,8.30.2015,adwords
7338,3051,8.30.2015,direct
7339,3051,9.11.2015,adwords
7340,3051,9.23.2015,adwords
7341,3051,10.9.2015,organic
7342,3051,10.29.2015,twitter
7343,3051,11.19.2015,banner
7344,3051,11.30.2015,facebook
7345,3051,12.12.2015,organic
7346,3051,12.29.2015,banner
7347,3051,1.29.2016,direct
7348,3051,2.10.2016,facebook
7349,3051,3.1.2016,adwords
7350,3051,3.20.2016,banner
7351,3051,4.10.2016,adwords
7352,3051,4.12.2016,organic
7353,3051,5.8.2016,twitter
7354,3051,5.27.2016,direct
7355,3051,6.24.2016,organic
7356,3051,7.17.2016,organic
7357,3051,8.16.2016,organic
7358,3051,9.6.2016,facebook
7359,3051,9.21.2016,banner
7360,3051,9.21.2016,organic
7361,3051,10.12.2016,organic
7362,3051,10.26.2016,banner
7363,3051,11.13.2016,adwords
7364,3061,2.6.2015,adwords
7365,3061,2.18.2015,direct
7366,3061,2.24.2015,facebook
7367,3061,3.9.2015,banner
7368,3061,3.26.2015,adwords
7369,3061,4.12.2015,organic
7370,3061,4.12.2015,twitter
7371,3061,5.4.2015,organic
7372,3061,5.29.2015,adwords
7373,3061,6.9.2015,twitter
7374,3061,6.22.2015,direct
7375,3061,7.12.2015,facebook
7376,3061,8.1.2015,adwords
7377,3061,8.1.2015,organic
7378,3061,8.18.2015,organic
7379,3061,9.7.2015,banner
7380,3061,9.22.2015,direct
7381,3061,10.23.2015,adwords
7382,3061,10.23.2015,twitter
7383,3061,11.22.2015,organic
7384,3061,12.20.2015,direct
7385,3061,1.19.2016,organic
7386,3061,1.29.2016,organic
7387,3061,2.16.2016,organic
7388,3061,3.21.2016,organic
7389,3061,4.12.2016,adwords
7390,3061,5.5.2016,direct
7391,3061,6.17.2016,direct
7392,3061,7.6.2016,organic
7393,3061,7.10.2016,facebook
7394,3061,7.20.2016,twitter
7395,3061,8.13.2016,banner
7396,3061,8.13.2016,organic
7397,3061,8.19.2016,organic
7398,3061,9.12.2016,organic
7399,3061,10.20.2016,organic
7400,3061,11.10.2016,direct
7401,3061,12.4.2016,facebook
7402,3061,12.25.2016,adwords
7403,3071,12.27.2016,banner
7404,3081,5.22.2016,direct
7405,3081,5.22.2016,organic
7406,3081,6.11.2016,organic
7407,3081,6.11.2016,facebook
7408,3081,6.29.2016,adwords
7409,3081,7.31.2016,adwords
7410,3081,8.9.2016,facebook
7411,3081,9.2.2016,direct
7412,3081,9.22.2016,organic
7413,3081,9.25.2016,adwords
7414,3081,10.11.2016,facebook
7415,3081,10.27.2016,adwords
7416,3081,11.13.2016,adwords
7417,3081,12.3.2016,direct
7418,3081,12.21.2016,direct
7419,3091,12.4.2016,facebook
7420,3091,12.15.2016,adwords
7421,3101,12.31.2013,facebook
7422,3101,12.31.2013,adwords
7423,3101,1.16.2014,adwords
7424,3101,2.7.2014,facebook
7425,3101,3.31.2016,banner
7426,3101,4.18.2016,direct
7427,3101,5.7.2016,banner
7428,3101,5.7.2016,adwords
7429,3101,5.16.2016,adwords
7430,3101,5.16.2016,facebook
7431,3101,6.3.2016,facebook
7432,3101,6.3.2016,facebook
7433,3101,6.23.2016,organic
7434,3101,7.4.2016,adwords
7435,3101,7.4.2016,twitter
7436,3101,7.19.2016,adwords
7437,3101,7.19.2016,twitter
7438,3101,8.2.2016,direct
7439,3101,9.4.2016,banner
7440,3101,9.4.2016,twitter
7441,3101,9.30.2016,organic
7442,3101,10.13.2016,banner
7443,3101,11.5.2016,direct
7444,3101,11.23.2016,banner
7445,3101,11.28.2016,adwords
7446,3101,12.9.2016,banner
7447,3101,12.31.2016,twitter
7448,3111,6.20.2015,facebook
7449,3121,2.7.2016,organic
7450,3121,2.23.2016,banner
7451,3121,3.19.2016,twitter
7452,3121,4.11.2016,direct
7453,3121,5.4.2016,facebook
7454,3121,5.24.2016,banner
7455,3121,6.7.2016,facebook
7456,3121,7.4.2016,direct
7457,3121,9.5.2016,banner
7458,3121,9.20.2016,banner
7459,3121,10.14.2016,direct
7460,3121,12.2.2016,adwords
7461,3121,12.21.2016,adwords
7462,3131,3.1.2016,direct
7463,3131,3.15.2016,direct
7464,3141,12.8.2013,facebook
7465,3141,12.9.2013,organic
7466,3141,12.25.2013,adwords
7467,3141,1.27.2014,banner
7468,3141,2.24.2014,organic
7469,3141,3.10.2014,adwords
7470,3141,4.5.2014,facebook
7471,3141,4.29.2014,organic
7472,3141,5.26.2014,organic
7473,3141,6.13.2014,facebook
7474,3141,7.6.2014,organic
7475,3141,7.25.2014,banner
7476,3141,12.20.2016,facebook
7477,3151,1.1.2017,direct
7478,3161,9.18.2015,organic
7479,3161,10.26.2015,facebook
7480,3161,12.5.2015,adwords
7481,3161,12.27.2015,banner
7482,3161,2.10.2016,facebook
7483,3161,3.18.2016,adwords
7484,3161,5.14.2016,organic
7485,3161,7.14.2016,direct
7486,3161,8.19.2016,facebook
7487,3161,10.26.2016,adwords
7488,3171,4.28.2016,twitter
7489,3171,5.25.2016,adwords
7490,3171,6.30.2016,facebook
7491,3171,7.25.2016,direct
7492,3171,8.8.2016,twitter
7493,3171,8.10.2016,twitter
7494,3171,8.28.2016,facebook
7495,3171,9.19.2016,facebook
7496,3171,10.13.2016,banner
7497,3171,11.9.2016,adwords
7498,3171,11.27.2016,facebook
7499,3171,12.14.2016,banner
7500,3181,11.15.2015,banner
7501,3181,11.28.2015,adwords
7502,3181,12.17.2015,facebook
7503,3181,1.12.2016,organic
7504,3181,1.18.2016,organic
7505,3181,2.8.2016,banner
7506,3181,2.27.2016,direct
7507,3181,4.18.2016,adwords
7508,3181,4.30.2016,direct
7509,3181,5.11.2016,organic
7510,3181,5.27.2016,direct
7511,3181,6.26.2016,organic
7512,3181,7.30.2016,twitter
7513,3181,8.7.2016,direct
7514,3181,8.26.2016,facebook
7515,3181,9.3.2016,adwords
7516,3181,9.14.2016,adwords
7517,3181,9.28.2016,banner
7518,3181,10.26.2016,adwords
7519,3181,10.31.2016,twitter
7520,3181,12.21.2016,facebook
7521,3181,12.21.2016,adwords
7522,3191,10.25.2015,facebook
7523,3191,11.21.2015,direct
7524,3191,12.4.2015,banner
7525,3191,12.29.2015,facebook
7526,3191,2.7.2016,direct
7527,3191,3.10.2016,direct
7528,3201,11.19.2016,adwords
7529,3201,11.27.2016,facebook
7530,3201,12.6.2016,facebook
7531,3201,12.10.2016,twitter
7532,3201,12.29.2016,adwords
7533,3211,11.29.2016,organic
7534,3211,12.25.2016,direct
7535,3221,5.22.2014,organic
7536,3221,7.15.2014,adwords
7537,3221,7.15.2014,facebook
7538,3231,4.26.2014,twitter
7539,3231,6.8.2014,adwords
7540,3231,7.23.2014,adwords
7541,3231,9.18.2014,twitter
7542,3231,10.29.2014,direct
7543,3231,12.6.2014,facebook
7544,3231,1.8.2015,adwords
7545,3231,3.2.2015,twitter
7546,3231,5.26.2015,twitter
7547,3231,7.3.2015,facebook
7548,3231,7.10.2015,banner
7549,3231,9.11.2015,organic
7550,3231,9.19.2015,adwords
7551,3231,10.27.2015,adwords
7552,3231,12.10.2015,organic
7553,3231,1.27.2016,adwords
7554,3231,3.11.2016,facebook
7555,3231,4.15.2016,banner
7556,3231,5.23.2016,facebook
7557,3231,7.9.2016,facebook
7558,3231,8.13.2016,banner
7559,3231,9.15.2016,organic
7560,3231,10.19.2016,facebook
7561,3231,11.11.2016,facebook
7562,3231,11.11.2016,twitter
7563,3231,12.19.2016,twitter
7564,3241,10.2.2015,facebook
7565,3241,10.2.2015,adwords
7566,3241,10.23.2015,facebook
7567,3241,11.6.2015,organic
7568,3241,11.28.2015,adwords
7569,3241,12.17.2015,direct
7570,3241,12.31.2015,direct
7571,3241,1.13.2016,banner
7572,3241,1.31.2016,twitter
7573,3241,2.19.2016,facebook
7574,3241,3.6.2016,banner
7575,3241,3.18.2016,banner
7576,3241,3.28.2016,twitter
7577,3241,4.9.2016,organic
7578,3241,4.27.2016,facebook
7579,3241,5.12.2016,twitter
7580,3241,6.16.2016,facebook
7581,3241,6.16.2016,adwords
7582,3241,7.1.2016,banner
7583,3241,7.1.2016,adwords
7584,3241,7.15.2016,facebook
7585,3241,8.18.2016,banner
7586,3241,8.18.2016,organic
7587,3251,12.6.2013,organic
7588,3251,1.15.2014,organic
7589,3251,2.14.2014,facebook
7590,3251,3.22.2014,adwords
7591,3251,4.24.2014,twitter
7592,3251,5.30.2014,adwords
7593,3251,6.28.2014,adwords
7594,3251,7.31.2014,direct
7595,3251,9.3.2014,organic
7596,3251,10.5.2014,direct
7597,3251,11.5.2014,direct
7598,3251,12.9.2014,twitter
7599,3251,1.8.2015,twitter
7600,3251,2.13.2015,direct
7601,3251,3.11.2015,facebook
7602,3251,4.11.2015,organic
7603,3251,5.18.2015,facebook
7604,3251,6.10.2015,organic
7605,3251,7.11.2015,facebook
7606,3251,8.13.2015,organic
7607,3251,9.14.2015,direct
7608,3261,9.18.2014,adwords
7609,3261,10.11.2014,direct
7610,3261,10.20.2014,twitter
7611,3261,11.8.2014,organic
7612,3261,11.21.2014,direct
7613,3261,12.8.2014,organic
7614,3261,12.15.2014,adwords
7615,3261,1.8.2015,adwords
7616,3261,7.11.2015,direct
7617,3261,7.25.2015,facebook
7618,3261,8.4.2015,adwords
7619,3261,8.25.2015,direct
7620,3261,9.13.2015,organic
7621,3261,9.28.2015,adwords
7622,3261,10.17.2015,organic
7623,3261,11.8.2015,adwords
7624,3261,11.22.2015,organic
7625,3261,12.11.2015,organic
7626,3261,1.4.2016,facebook
7627,3261,1.4.2016,direct
7628,3261,1.18.2016,adwords
7629,3261,2.11.2016,adwords
7630,3261,3.2.2016,direct
7631,3261,3.16.2016,facebook
7632,3261,4.12.2016,organic
7633,3261,5.5.2016,organic
7634,3261,6.2.2016,organic
7635,3261,6.3.2016,facebook
7636,3261,7.6.2016,organic
7637,3261,7.19.2016,facebook
7638,3261,8.7.2016,direct
7639,3261,10.26.2016,twitter
7640,3261,11.13.2016,facebook
7641,3261,11.22.2016,facebook
7642,3261,12.16.2016,twitter
7643,3271,3.7.2016,direct
7644,3271,4.7.2016,facebook
7645,3271,5.17.2016,adwords
7646,3271,6.7.2016,adwords
7647,3271,8.10.2016,adwords
7648,3271,9.27.2016,banner
7649,3271,10.26.2016,twitter
7650,3271,12.2.2016,adwords
7651,3281,10.15.2016,direct
7652,3281,11.15.2016,direct
7653,3281,12.22.2016,facebook
7654,3291,4.17.2016,organic
7655,3291,5.7.2016,facebook
7656,3291,5.29.2016,organic
7657,3291,7.6.2016,adwords
7658,3291,7.23.2016,facebook
7659,3291,8.7.2016,organic
7660,3291,8.7.2016,organic
7661,3291,8.24.2016,organic
7662,3301,2.9.2016,facebook
7663,3301,2.27.2016,facebook
7664,3301,3.27.2016,banner
7665,3301,4.12.2016,banner
