shipment_id,client_id,origin,destination,distance_km,weight_tons,price_eur,date_requested
10425,467,Lake Brianberg,Andreside,511.7,6.62,391.73,2024-04-25
10426,122,Jacobborough,West Adam,185.5,24.5,356.53,2024-09-01
10427,366,Port Alexander,Sharpberg,545.3,22.05,765.11,2024-09-17
10428,465,Lake Amy,South Allison,952.6,23.68,1623.33,2024-10-09
10429,203,Harperfort,Harrisonport,2061.8,17.09,1811.48,2023-07-17
10430,361,New Raymond,Meyerhaven,2494.0,4.75,746.49,2024-03-16
10431,251,Mccarthyborough,Port Ericview,344.1,10.68,183.77,2024-06-12
10432,241,Victoriafort,Penningtonton,1422.3,19.33,2000.54,2023-10-19
10433,360,West Brittany,West Ricky,1285.4,21.63,1674.89,2024-05-16
10434,481,West Carolyn,Wangland,1977.6,24.62,4019.47,2023-01-18
10435,234,Turnertown,South Josephshire,1091.1,2.14,269.07,2023-12-04
10436,127,North Jennifertown,New Timothy,587.8,16.39,829.33,2023-02-14
10437,292,East Eugene,Port Ronaldmouth,2175.7,21.29,3651.64,2024-11-15
10438,415,West Ronaldfort,East Kathrynberg,1273.8,14.67,1586.52,2024-06-30
10439,451,Saundersland,Lake Donald,848.5,9.04,389.5,2024-02-01
10440,187,Quinnburgh,Hunterhaven,1897.5,17.47,2335.82,2023-08-06
10441,205,Lake Amanda,Port Mary,1671.3,11.65,1165.02,2023-08-23
10442,498,East Susan,Spencestad,434.8,15.64,803.19,2024-10-29
10443,476,South Stacymouth,West Timothyshire,1944.8,1.65,178.8,2024-12-17
10444,487,Calebfurt,Davidhaven,1131.5,6.55,464.97,2024-05-14
10445,82,Williamsbury,South Kimberly,411.5,9.54,319.57,2023-12-07
10446,319,Perryton,South Zacharyfurt,896.8,10.26,470.17,2024-08-21
10447,256,New Coryview,Orozcoberg,795.5,2.88,170.88,2024-06-20
10448,300,North Jorge,Nunezville,346.6,12.01,301.23,2023-04-16
10449,404,Davidfurt,Jacobtown,1400.3,19.5,2751.24,2024-07-26
10450,284,Linbury,Rebeccaview,1133.6,7.67,822.74,2023-11-01
10451,434,Michaelchester,West Melissa,271.9,22.1,631.28,2024-01-05
10452,344,South Emily,Oneillville,1405.0,17.09,2851.49,2023-07-21
10453,162,Debraland,Patelmouth,1277.0,1.17,109.15,2024-11-14
10454,187,North Bryceside,Amystad,1923.8,17.58,3600.15,2024-01-14
10455,245,Sheilahaven,East Mikemouth,529.7,10.41,514.48,2023-12-01
10456,485,Wilsonstad,Mitchellton,397.7,13.52,596.46,2024-07-27
10457,499,Lewisburgh,Lake Henry,958.8,19.47,1901.38,2023-09-04
10458,24,New Peter,Lake Alyssamouth,108.9,2.97,20.47,2024-12-27
10459,400,North John,North Christine,1051.4,10.97,723.37,2024-08-20
10460,125,Lake Glennfurt,New Javierville,364.8,3.56,100.22,2024-08-25
10461,94,Aprilmouth,Lake Johnfort,1404.3,19.75,2994.15,2023-04-11
10462,115,Vazquezview,Port Heatherton,1234.6,23.66,3376.19,2023-06-16
10463,80,West Tiffany,West Adam,1152.0,22.06,2261.06,2024-09-04
10464,88,Lake Kimberlyshire,North Johnside,323.5,24.48,797.89,2023-09-24
10465,124,Lake Angelabury,Hubermouth,809.9,6.34,293.91,2023-02-06
10466,290,West Sydney,South Jonathanberg,56.2,22.27,122.9,2024-06-13
10467,111,Friedmanmouth,Anitamouth,136.6,23.98,249.08,2024-05-30
10468,257,North Aaronberg,Port Debraville,131.7,14.42,185.81,2023-03-29
10469,391,Lake James,South Williamview,550.3,21.65,1244.84,2024-09-09
10470,102,Nunezfurt,East Sandra,1313.9,3.97,422.58,2023-05-20
10471,24,West William,Michaelbury,1362.5,11.21,1476.5,2023-09-01
10472,479,Pamelafort,Welchshire,2339.1,12.4,2204.3,2023-09-10
10473,377,Sanchezbury,Simmonsport,907.2,9.54,908.1,2024-03-30
10474,416,Batesview,East Juan,2289.3,19.98,3217.49,2023-05-14
10475,343,Mcphersonborough,Castanedamouth,57.4,23.64,139.77,2023-03-11
10476,182,South Stephanie,Port David,2226.4,12.55,2685.88,2023-10-09
10477,353,South Jeremy,Andrealand,2444.2,8.05,1230.1,2023-01-07
10478,378,Shaffershire,East Kellystad,2071.4,18.97,3755.33,2023-02-16
10479,467,Singletontown,Sawyerfort,1280.4,2.55,306.82,2023-11-14
10480,109,Port Carlos,Velezview,834.4,8.81,597.85,2023-01-29
10481,402,Melissaton,Lake Josephside,889.4,13.09,1198.28,2024-08-09
10482,79,East Lauren,Duranshire,1207.9,4.58,480.46,2024-05-07
10483,44,New Josephmouth,Nguyenborough,755.9,3.74,298.28,2023-06-24
10484,480,Brownchester,Moodyborough,956.1,19.94,1934.3,2023-03-09
10485,195,Hornchester,Lake Peterchester,1918.7,14.92,1665.69,2023-10-28
10486,349,Andrewsberg,Allenton,83.8,17.11,114.66,2024-02-08
10487,323,West Kimberly,Lake Christine,2064.2,3.06,596.68,2024-02-19
10488,146,North Michaelbury,South Lorimouth,986.9,11.48,749.65,2024-10-16
10489,183,West Brendanshire,East Michelle,90.8,7.61,66.65,2024-06-20
10490,172,Port Robinchester,Reevestown,160.3,1.99,34.47,2023-07-16
10491,301,Kingfurt,Patrickmouth,1402.4,1.81,240.76,2024-08-27
10492,448,Russellhaven,North Jamesville,387.6,16.03,320.71,2024-02-14
10493,334,Richardsonmouth,South Shaunmouth,2235.0,15.95,1875.09,2023-05-30
10494,124,Amberville,Lake Felicia,991.8,15.57,1104.78,2023-12-09
10495,437,New Tracy,Stephanieberg,863.5,16.58,1456.55,2023-03-13
10496,472,Holderhaven,New Andrea,2244.3,20.79,5420.86,2024-03-24
10497,288,Mayoville,New Michael,1710.5,19.92,2642.78,2024-09-10
10498,85,West Brian,Nicoleland,583.0,8.03,279.99,2023-07-31
10499,381,West Shirley,Jenniferton,795.8,8.8,600.15,2023-11-09
10500,121,Port Tylerhaven,Harperfort,288.3,1.92,55.95,2024-09-04
10501,447,Port Amy,Wangchester,906.2,19.78,1865.87,2024-12-06
10502,326,Danielland,Lake Jamesborough,1624.9,5.42,608.12,2023-01-22
10503,209,New Wendy,Dennishaven,2186.3,15.7,3710.05,2023-10-05
10504,395,North Sabrinashire,Leehaven,1033.4,6.95,664.51,2023-02-17
10505,303,New Amandafurt,East Jessica,149.5,1.84,20.63,2023-02-01
10506,360,Pricestad,South Jeffery,2272.6,18.04,2102.05,2024-12-17
10507,390,Brentton,New Bobby,2433.6,22.65,4878.74,2024-11-23
10508,85,Lake Carlahaven,Gonzalezville,1382.1,18.68,2186.94,2023-11-07
10509,295,Port Kevin,Monicaside,2113.3,3.51,376.2,2024-04-12
10510,297,East Joshua,East Gerald,972.4,18.73,975.58,2024-04-24
10511,423,Millermouth,West Clarenceburgh,1279.8,11.75,829.27,2023-08-19
10512,455,Justinshire,Christinamouth,84.1,15.16,150.19,2024-02-03
10513,288,North Cindychester,East Davidbury,1025.1,10.75,962.38,2024-07-18
10514,321,Danielsland,Lake Stacyside,301.5,22.44,447.13,2024-02-10
10515,93,Jenniferfort,Dustinfort,1386.7,10.11,807.54,2023-07-01
10516,130,East Biancatown,Erictown,1396.3,9.76,777.88,2024-06-09
10517,79,South Justin,New Allisonchester,847.5,23.26,1516.98,2024-02-11
10518,179,Kennethborough,Harriston,955.7,6.56,381.4,2024-09-30
10519,304,South Gordonland,New Brandon,586.6,3.59,170.36,2023-01-26
10520,83,Lake Patriciaton,Hallville,1276.4,10.47,1388.77,2023-03-19
10521,476,Hessfort,North Brandon,1977.2,23.66,4251.43,2023-08-07
10522,159,South Kellyfurt,Port Christinaland,1270.5,18.89,2181.7,2024-04-20
10523,324,Jasonton,Brennanmouth,1246.3,9.73,1077.76,2023-09-01
10524,62,Sanchezshire,Matthewberg,1432.0,13.13,1971.5,2023-07-14
10525,389,Lake Ross,New Alanchester,1192.3,6.56,511.78,2024-09-27
10526,19,Peckview,New Kenneth,875.3,12.9,1301.88,2023-02-27
10527,424,South Jeffrey,Whitefort,2239.8,5.14,1331.4,2023-04-04
10528,230,Hintonview,Teresafurt,252.1,21.02,550.58,2024-05-01
10529,136,Port Sarah,West Melissa,264.5,11.02,153.27,2024-09-29
10530,134,West Laura,South Jacqueline,693.1,3.51,153.2,2024-07-04
10531,379,South Ronaldchester,Port Nicolechester,745.6,9.28,665.43,2023-07-23
10532,379,Michaelshire,Lake Natalie,1600.5,15.39,2596.39,2023-09-06
10533,45,Justinmouth,South Yvetteport,1510.4,18.48,2116.8,2023-09-05
10534,59,Karenbury,South John,1666.7,21.14,3730.27,2023-05-10
10535,286,Barnestown,Lake Samanthaview,2096.3,23.37,5254.04,2023-07-19
10536,220,South Sarah,Harperton,159.1,15.28,204.1,2024-10-11
10537,414,Delgadoborough,Lake Christinaberg,380.8,15.47,628.81,2024-11-13
10538,167,Williamton,Port Laurie,521.2,6.92,279.35,2024-12-05
10539,244,North Sally,Cartertown,1853.1,8.5,979.0,2024-02-08
10540,145,New Rachel,South Zachary,1691.8,1.06,190.3,2024-12-25
10541,433,Johnsonland,Lorihaven,1666.7,3.91,524.99,2024-01-12
10542,223,Johnborough,Lake Tiffanychester,1919.1,7.49,1520.39,2023-01-07
10543,80,Harrisontown,Kevinview,1749.8,5.57,617.82,2024-12-20
10544,102,Lake Brett,Whiteton,847.6,9.2,437.01,2024-05-06
10545,426,Port Jacobburgh,Rojasshire,401.3,23.67,953.59,2023-12-29
10546,442,New Kimberlyside,Jeremiahmouth,266.3,13.8,425.26,2024-02-18
10547,295,Marquezfurt,North Keith,1735.4,9.27,1753.06,2023-08-29
10548,496,Loriton,Amandaborough,1684.2,7.56,754.74,2024-08-29
10549,174,Carolinehaven,Williamsstad,1589.7,19.55,3438.51,2024-01-14
10550,327,Donaldland,Wongton,66.2,10.65,61.96,2024-11-10
10551,270,Michaelfort,Hicksview,201.3,22.71,435.69,2024-09-18
10552,242,Dianatown,New Christopherhaven,2310.5,17.73,3305.98,2023-06-26
10553,17,West Tara,South Kayla,226.0,10.39,151.19,2024-11-24
10554,251,Armstrongton,Tinamouth,1746.1,5.42,882.8,2023-04-30
10555,78,Lake Elizabethmouth,Freemanside,1347.3,3.53,498.48,2023-06-22
10556,80,New Juliaville,North Nathan,1046.4,4.8,338.14,2023-03-27
10557,370,Craigtown,North Robert,2202.1,4.01,717.92,2023-09-22
10558,172,Forbesland,New Gregory,1102.4,7.99,984.28,2024-03-30
10559,298,South Michaelview,Lake John,2283.2,20.04,5041.98,2024-02-17
10560,497,Susanburgh,New Hannah,1604.7,8.03,991.38,2023-04-25
10561,299,South Kellyborough,New Kevin,1143.6,17.95,2107.76,2023-08-27
10562,311,West Shannon,Danielmouth,1730.7,24.42,2969.74,2023-10-07
10563,251,Sarahville,New Nathan,1545.9,19.9,1971.56,2023-06-07
10564,444,East Kathy,New Michaelburgh,899.1,22.24,1219.53,2023-07-02
10565,259,Josephhaven,Weaverfort,2081.7,19.01,3095.81,2023-03-18
10566,3,Collinsfurt,Osbornton,688.6,20.56,1663.17,2023-02-02
10567,217,Lake Normanview,West Megan,2279.1,8.93,1593.66,2024-10-17
10568,96,Port Caleb,New Ericburgh,2249.0,16.51,2400.39,2023-10-22
10569,366,North Davidmouth,New Vanessaport,127.8,2.82,21.13,2024-05-11
10570,231,Lucasville,Christianborough,1792.5,5.95,613.38,2024-06-12
10571,469,Laurenstad,Gordonview,1512.3,9.2,990.18,2023-10-06
10572,103,West Michaelmouth,Timothystad,558.1,17.33,633.63,2024-12-29
10573,482,Ricemouth,Cruzland,299.4,8.65,305.85,2023-09-25
10574,204,West Nicole,Victorshire,2223.2,3.3,374.9,2023-10-28
10575,128,Youngland,New Scottstad,1036.9,13.97,735.76,2024-03-06
10576,447,Johnport,Jameston,1087.3,13.91,1675.93,2023-12-15
10577,378,Nelsonfort,East Charlesborough,1512.6,13.02,2137.96,2024-10-11
10578,100,Bradleychester,New Donnahaven,2290.4,16.47,2850.93,2024-12-24
10579,343,Lake Donna,Waltersbury,226.3,9.49,223.87,2024-12-13
10580,49,Contreraston,Scottmouth,2240.5,14.52,2865.83,2023-01-30
10581,441,Port Annettemouth,Gabriellaville,930.7,6.91,685.81,2024-07-16
10582,194,South Kylemouth,North Emilyville,827.9,20.28,864.75,2023-07-24
10583,94,Carolbury,Port Andreafort,1948.5,1.3,201.17,2024-06-17
10584,204,New Jessicamouth,South Josephmouth,627.4,10.12,343.96,2024-12-02
10585,335,Monicaside,Jessicaborough,142.8,4.39,71.4,2024-02-17
10586,254,Shermanfurt,Port Christopher,477.7,4.45,234.68,2024-04-20
10587,473,New Ashleyfort,Angelastad,1402.9,15.52,1309.05,2024-08-18
10588,357,Nicoleburgh,New Jenniferport,2400.0,3.51,882.22,2024-07-26
10589,329,East Sarahshire,Danieltown,408.7,24.0,783.12,2024-07-22
10590,23,Wallacehaven,Halebury,293.3,20.01,393.98,2023-08-07
10591,149,Juliefurt,South Harold,2390.9,4.01,519.87,2023-01-04
10592,315,West Christopher,Christopherport,131.3,8.75,96.05,2024-04-23
10593,203,North Stevenmouth,East Danachester,2230.5,12.91,2753.24,2024-06-04
10594,20,East Manuelview,New Brittanymouth,383.1,15.76,523.11,2023-07-21
10595,95,Lake Jenniferview,Holtfort,1432.6,15.68,2133.55,2023-01-15
10596,478,Walshfurt,Curtisshire,2174.8,11.14,1882.37,2023-06-06
10597,283,Sarahberg,Douglasmouth,966.7,24.53,1541.58,2023-06-11
10598,345,Ginatown,Kathleenmouth,277.7,10.39,332.1,2024-09-25
10599,489,Lake Stephenmouth,Waltersland,2335.5,3.73,461.17,2023-12-17
10600,352,Hodgesmouth,New Emma,603.8,24.66,800.68,2023-10-07
10601,102,Smithside,New Gregoryborough,2435.5,2.99,507.13,2023-01-02
10602,458,New Robert,Larrybury,1467.5,5.68,422.61,2024-01-28
10603,433,Wesleyside,Smithberg,2387.4,1.63,208.75,2023-05-13
10604,408,East Pamelaview,Leahport,1986.7,16.96,2102.39,2023-04-14
10605,334,Mejiafurt,Harveyview,146.9,1.17,10.73,2023-03-21
10606,168,Williamtown,Hillborough,2342.6,12.82,2581.46,2023-09-20
10607,274,Lake Kennethstad,Heatherberg,2237.4,11.77,2281.61,2024-03-29
10608,87,Bakerview,Moralesberg,2115.6,15.79,1817.84,2023-04-24
10609,481,Davismouth,Port Jessicafurt,1181.5,13.79,1829.41,2024-04-04
10610,89,Port Zachary,North Ryan,476.6,15.31,786.83,2023-02-03
10611,494,Lake Kristen,Lake Mackenzie,381.2,11.88,441.68,2024-07-20
10612,304,Charlesfurt,Richardfort,1938.6,7.14,800.73,2024-12-14
10613,487,Trantown,Ryantown,1693.4,17.22,2582.05,2023-06-03
10614,189,North Steven,Robertchester,2122.1,8.1,1786.97,2023-10-23
10615,206,East Jeffrey,Lake Kathy,764.5,16.38,1069.55,2024-04-11
10616,280,West Melissa,Pettyfort,1979.2,9.66,1314.98,2023-02-20
10617,426,Port Samuel,Port Aaronhaven,177.7,12.41,207.39,2024-01-22
10618,220,New Renee,Davidfurt,1456.3,18.67,1872.56,2023-08-25
10619,268,East Melissaburgh,East Justinstad,580.9,10.87,580.33,2024-04-06
10620,327,Lake Gabriel,East Ericborough,643.3,21.21,1025.56,2023-08-01
10621,471,West Joshuahaven,West Chadmouth,1641.4,16.56,1892.11,2023-11-23
10622,20,Kaylaburgh,Olsonbury,873.6,6.86,506.39,2024-01-27
10623,497,Bryanport,Bautistastad,83.3,18.8,160.26,2024-08-13
10624,60,Michellebury,Lake Alyssa,126.8,14.95,191.88,2023-02-13
10625,40,South Robert,New Nicholasborough,1137.3,4.48,479.5,2023-06-28
10626,362,West Ericfort,Port Scottchester,1994.3,19.38,4614.61,2024-06-21
10627,57,Ryanfurt,Port Heather,1275.8,7.79,642.66,2023-12-19
10628,216,East Matthewfurt,New Josephfurt,2025.2,9.99,1607.27,2024-12-17
10629,208,Stephensstad,Brandonview,698.4,3.77,147.02,2024-04-20
10630,472,Deanberg,Andersonmouth,125.9,22.28,273.22,2024-12-28
10631,480,Russellfurt,New Richard,2300.6,8.85,1028.18,2024-02-15
10632,197,New Rachelberg,North Williamville,1115.2,24.67,2934.47,2024-04-20
10633,199,Barrettberg,West Randymouth,183.7,14.61,148.71,2024-01-15
10634,429,Pierceburgh,South Jeremy,1870.9,4.13,595.3,2024-02-02
10635,150,West Dominiqueland,South John,2345.4,6.55,1175.83,2024-01-03
10636,54,Wallaceburgh,Smithhaven,178.6,14.19,154.42,2024-06-08
10637,62,Lauraside,Susanmouth,69.1,12.41,84.36,2023-06-28
10638,472,Brownview,Alanchester,1525.1,14.97,1647.25,2023-01-13
10639,310,Angelatown,Ralphshire,1859.3,2.11,405.53,2024-11-05
10640,38,Frystad,Rosefurt,1681.4,14.74,1289.23,2023-09-05
10641,425,Grahamview,West Moniquestad,1515.1,18.03,1376.72,2024-06-24
10642,409,Port Karenland,Port Theresaside,1904.9,8.99,1780.91,2023-12-22
10643,214,Michaelland,Bakerborough,2031.1,16.3,2019.88,2024-08-08
10644,242,Port Aliciatown,Jasminetown,2494.5,9.76,1846.32,2024-12-17
10645,57,Reginaldborough,Lindamouth,2009.4,6.73,848.56,2024-04-05
10646,96,Lake Eric,South Maryhaven,637.5,23.69,913.77,2023-06-22
10647,193,West Christopherfurt,Savageville,2025.4,24.34,5168.27,2023-07-20
10648,168,Copelandstad,Steinland,1223.4,3.35,318.77,2024-08-09
10649,86,South Joan,Lake Diane,1869.1,1.52,200.69,2024-05-27
10650,228,Cortezville,Grayton,2418.8,9.79,1922.88,2024-11-26
10651,189,East Taylor,South Heather,754.5,16.94,1157.96,2023-06-01
10652,66,West Jenniferberg,Port Jonathanport,1203.5,12.96,989.11,2023-10-18
10653,317,South Tammyshire,Maldonadostad,1797.7,21.73,3659.64,2023-12-08
10654,394,New Phillipton,Jamesshire,2125.2,12.84,2877.93,2023-04-25
10655,270,Dennisland,Johnsonton,902.3,10.45,551.99,2024-09-05
10656,466,Stevenstad,Dorseyfurt,1188.2,22.9,2549.86,2023-03-14
10657,60,New Michelletown,Port Daniellebury,2117.7,13.58,3062.91,2023-05-07
10658,51,Johnsontown,Martinezside,1032.6,18.49,2106.52,2024-08-10
10659,59,Williamsview,Adamshire,1219.5,3.54,477.48,2023-11-25
10660,60,Bellmouth,South Darrylside,279.4,7.19,202.16,2024-12-07
10661,187,South Williamchester,North Kyle,435.2,17.84,660.35,2023-10-19
10662,39,Palmerland,Alyssaport,2222.7,24.19,4342.88,2024-05-11
10663,473,New Heatherburgh,Goodwinberg,2292.5,23.45,4357.54,2023-02-20
10664,136,Seanchester,South Andreaburgh,1865.6,22.5,4698.57,2024-07-25
10665,210,Kevinhaven,Lake Tammieview,276.4,22.39,309.67,2023-06-04
10666,163,Lewistown,Mckenziemouth,1035.6,8.71,1022.23,2024-02-17
10667,417,Gilberthaven,Spencerborough,1653.9,14.03,1932.7,2023-02-22
10668,333,Richardport,North Miguel,62.0,7.1,49.52,2024-10-25
10669,453,West Michelle,Lake Sheilashire,2452.2,3.18,658.97,2023-01-09
10670,106,West Christopher,Fryburgh,2270.6,12.08,2114.4,2024-03-06
10671,65,Port Ralphburgh,Harveyfurt,1643.1,1.88,176.84,2024-02-20
10672,341,Maxwellview,Port Adamton,1157.2,13.77,1752.75,2024-09-03
10673,233,New Jesus,Josephburgh,2383.3,16.16,3678.04,2023-02-26
10674,241,Fullerland,New Jefffort,447.7,23.5,1236.6,2023-02-18
10675,133,Lake Amandatown,Rachelfort,1488.5,9.58,1550.05,2024-10-26
10676,397,Sylviafurt,Elijahport,79.9,2.53,11.01,2024-01-19
10677,149,Keithton,Hillfort,2137.6,23.32,5671.09,2023-08-29
10678,364,Grahamfort,East Dylanbury,2146.7,19.75,4265.0,2024-11-12
10679,77,Angieshire,Monicatown,2241.1,11.5,2767.81,2024-12-25
10680,144,Port Michaelshire,Carlsonborough,2136.9,2.8,475.56,2023-01-08
10681,492,Josephshire,East Samantha,554.1,19.3,663.86,2024-06-09
10682,63,South Kathleen,Lesliebury,1668.9,24.68,2260.43,2024-11-20
10683,150,Jacksonview,South Michele,671.0,24.97,1209.66,2023-10-19
10684,466,West Stephaniemouth,South Heather,1664.3,23.62,2363.15,2023-12-18
10685,432,Taylorfurt,Lake David,1894.6,4.5,562.85,2023-06-01
10686,151,New Shelby,Port Sarahport,203.0,11.21,271.93,2024-01-27
10687,472,Brennanport,Stuartbury,359.4,2.76,55.1,2024-03-10
10688,414,West Jocelyn,South Brandon,1302.5,10.61,907.97,2024-10-17
10689,322,Kimberlytown,West Emily,2375.7,15.34,2709.17,2024-11-27
10690,471,New Billy,New Anntown,1769.1,15.72,1853.96,2024-08-29
10691,433,Debbiestad,East Tracie,1739.1,10.38,1088.17,2023-05-01
10692,97,Scottville,West Kevin,1896.2,7.88,1016.04,2024-12-22
10693,386,Ryanburgh,Palmerchester,1915.1,6.61,1471.7,2024-01-11
10694,221,Mackenzietown,Haleyhaven,2172.2,14.93,2335.45,2023-09-03
10695,53,North Kevin,Johnport,132.6,8.77,125.02,2023-08-06
10696,476,Robertstad,East Benjamin,285.5,22.16,527.05,2023-04-27
10697,149,Annstad,Port Jessica,1650.5,23.35,3658.53,2024-04-20
10698,324,Kellybury,Herreraburgh,1619.9,18.83,3211.41,2023-03-21
10699,279,Bowmanmouth,Kristenside,307.7,17.41,622.78,2024-10-10
10700,275,New Kimberly,Mistyland,1516.6,17.41,2501.2,2024-11-25
10701,232,Stephenmouth,Wyattfort,1099.2,21.05,2370.71,2023-08-18
10702,393,East Kaylaport,Brentland,1881.8,2.28,381.94,2023-11-06
10703,357,Jameston,Jessicaview,1340.9,24.61,2283.58,2023-03-25
10704,328,East Patriciaburgh,South Laurenhaven,1700.5,16.22,3245.96,2024-02-13
10705,122,Hansenport,Lake Michaelton,744.5,8.35,527.67,2024-10-18
10706,425,Grantberg,Pughton,705.3,6.35,532.96,2023-10-12
10707,389,Amandaburgh,Stevensstad,1649.9,15.61,1735.95,2024-01-05
10708,258,Donaldside,Port Ashley,1527.3,1.83,269.82,2023-09-17
10709,429,Currytown,South Ericstad,1940.8,4.75,1074.74,2023-08-29
10710,248,Kathrynstad,New Tanya,641.5,16.98,1186.44,2024-06-02
10711,3,Ashleyburgh,South Kelly,2002.7,8.67,1177.03,2023-05-15
10712,467,Lake Danielburgh,East Ashleyville,1998.1,6.14,629.34,2024-11-29
10713,286,Wellsmouth,Rhondafort,1881.7,13.44,2364.53,2023-03-26
10714,378,Port Cristina,North Gregory,1452.1,11.74,1621.21,2023-12-01
10715,371,Kimberlyport,East Amanda,1569.4,5.06,408.87,2023-09-15
10716,180,Lake Joseph,Riveraview,1980.2,23.51,2433.67,2024-04-16
10717,272,South Joshua,Lake Tony,1233.6,14.69,1543.11,2024-10-03
10718,259,South Daisytown,East Scott,703.9,18.52,1008.22,2024-08-27
10719,311,Angelamouth,Edwardborough,171.6,23.71,414.47,2023-03-20
10720,219,Michaelville,Evanfurt,1533.7,22.4,2410.39,2023-02-11
10721,442,Clarkville,New Lisafurt,2352.8,3.28,708.27,2024-03-20
10722,473,East Jonathanstad,Clarkeside,710.1,20.5,1462.61,2023-07-31
10723,91,New Pamelaville,Port Donaldland,2251.7,20.9,4952.97,2024-06-16
10724,314,Morrowview,South Christina,1862.2,13.31,2786.82,2024-04-04
10725,382,Port Tracimouth,East Lisa,113.5,24.45,332.41,2023-03-31
10726,46,Myersbury,New Anthonybury,1657.5,10.45,1834.87,2024-05-23
10727,61,South Danielfort,New Brianchester,1917.2,4.6,853.18,2024-10-21
10728,450,Port Charles,Shaneberg,1177.9,14.98,1626.64,2024-09-20
10729,108,East Janicehaven,Chanville,1408.3,19.68,3094.49,2023-03-24
10730,249,New Larryton,Zunigafort,641.5,2.95,138.25,2024-01-09
10731,363,Amandahaven,West Rebeccabury,1271.0,9.31,1274.65,2023-03-31
10732,388,Lake Curtisfort,Port Maria,2091.4,13.46,2085.44,2023-05-23
10733,236,Willieland,South Edwardland,2235.2,3.96,550.91,2023-10-09
10734,98,South Karlaport,West Ashleyfurt,1763.3,23.99,2888.54,2023-05-05
10735,254,Cooktown,New Adam,734.2,5.19,364.63,2023-07-06
10736,120,New Robertton,South Peterfurt,512.1,5.84,285.73,2023-03-18
10737,402,Patriciaton,Richardberg,1763.9,21.71,2396.95,2023-12-03
10738,7,Susanmouth,New Pamela,298.0,22.5,674.32,2023-07-15
10739,123,New Barryberg,Randyside,1542.5,5.44,677.59,2023-03-09
10740,261,East Nicolefort,South Mario,2246.1,7.26,1237.24,2023-10-07
10741,74,Aliceland,Jerryberg,1165.6,15.82,1717.69,2023-07-16
10742,291,Michaelshire,South Joseph,888.8,24.46,2095.21,2023-05-30
10743,116,Ortegachester,Lake Damon,383.1,24.02,971.29,2024-09-12
10744,2,Fergusonstad,Katherinechester,2383.2,22.69,5757.42,2024-09-11
10745,435,Williamside,South Paultown,2165.6,14.79,2406.12,2023-01-05
10746,410,Hillhaven,North William,1861.0,14.14,2226.37,2023-04-29
10747,344,Deniseside,South Josephmouth,2421.0,15.57,2928.02,2024-03-20
10748,179,Hallside,Fowlerhaven,1970.1,12.73,2062.11,2024-04-08
10749,51,Carlsonhaven,East Pamela,1161.9,6.34,740.45,2024-12-08
10750,66,Sanfordtown,Williamton,1084.6,17.34,2131.08,2023-03-29
10751,53,West Tonyahaven,West Eileenshire,1478.3,3.04,325.56,2023-09-16
10752,107,East Ivanville,Thomasborough,1666.3,16.28,1810.93,2024-05-18
10753,191,New Darrellstad,Ashleyberg,174.3,1.71,21.75,2024-02-02
10754,134,Lake Bruceville,Port Melissamouth,2366.6,17.23,2547.24,2024-02-14
10755,427,New James,Michaelmouth,1042.3,14.84,1807.06,2024-04-18
10756,54,Patriciaton,Andresshire,1951.7,7.92,1564.59,2024-03-10
10757,93,Port Scott,South Arthur,467.8,4.35,205.63,2023-06-07
10758,248,New Gregorymouth,Port James,609.0,5.08,161.91,2024-09-30
10759,361,Richardmouth,Barnesport,1974.1,13.57,1942.78,2024-03-08
10760,388,Bradyton,Lake Valerie,2157.3,12.39,3097.33,2024-06-08
10761,426,Port Kathryn,Apriltown,1922.1,14.81,1836.19,2023-10-22
10762,270,Andrealand,Grantstad,2092.7,6.97,741.49,2023-01-10
10763,266,Bryanchester,Theresaville,2438.6,14.48,2852.15,2024-03-04
10764,487,Reillyborough,North Anne,552.5,15.83,513.15,2023-03-05
10765,284,North Morgan,Hicksbury,2469.2,11.18,3208.96,2023-07-10
10766,4,Snyderton,Loristad,505.2,10.02,272.27,2024-04-29
10767,35,New Briannaburgh,East Anthonystad,1562.3,20.43,2063.16,2024-07-08
10768,230,Heidifort,Loriville,962.3,15.99,849.62,2023-11-24
10769,279,Tinahaven,Robinsonstad,2114.0,8.24,1742.04,2023-08-31
10770,2,Michellehaven,Laurenbury,1419.8,19.54,1865.56,2023-03-25
10771,225,Brandytown,Lake Michelle,533.5,16.31,1034.79,2023-08-15
10772,50,Natalieberg,East Juanborough,2225.3,20.29,3976.08,2023-07-10
10773,129,East William,New Crystal,597.2,6.01,194.83,2023-06-03
10774,188,West Jesse,Davidmouth,1458.4,10.5,1093.88,2024-06-13
10775,452,Conleymouth,Michaelfort,817.2,1.75,157.23,2023-07-02
10776,471,Andreaburgh,Thomasview,2460.1,1.37,384.1,2024-10-26
10777,67,North Kristi,Ramirezside,922.4,16.6,1309.77,2023-06-01
10778,52,Tapiaton,Jacobchester,2142.4,23.01,4368.86,2024-04-05
10779,285,Port Jocelynport,East Becky,1684.5,19.7,1722.96,2024-11-06
10780,265,New Adamstad,West Kimberlybury,2037.3,14.55,3030.14,2024-03-29
10781,374,Juliashire,Smithfurt,2481.5,2.39,682.83,2023-03-17
10782,500,West Carrieborough,Wagnerbury,2281.2,7.73,1475.71,2023-04-10
